upload_date,Customer Name,Customer ID,Brokerage/Asset,Opportunity Name,Go-Live Date,Expiration Date,Award Type,Lane ID (From Bid),orig_city,orig_state,orig_zip,orig region,orig country,orig loading type,dest city,dest state,dest zip,dest region,dest country,dest unloading type,Multi_Stop,Customer Provided Miles,Equipment TYpe,Mode Type,Lane_Type,hazmat,tanker endorsement,Temp Requirements,Volume provided by customer,Volume time frame provided by customer,Truck cost,All in Customer,Awarded Linehaul,Awarded LH RPM,UF Flag
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,411,CHILTON,WI,,,USA,Live,WEST WARWICK,RI,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,3365.52,3658.17,3061.92,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,412,SAINT ANSGAR,IA,,,USA,Live,ATLANTA,GA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,2700,2967.03,2451.87,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,413,SAINT ANSGAR,IA,,,USA,Live,DENVER,CO,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,3741.94,4067.33,3621.6,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,414,SAINT ANSGAR,IA,,,USA,Live,HOUSTON,TX,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,2654.74,2885.59,2302.06,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,415,SAINT ANSGAR,IA,,,USA,Live,SHAKOPEE,MN,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,625,679.35,616.28,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,416,SAINT ANSGAR,IA,,,USA,Live,WEST WARWICK,RI,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,3800,4086.02,3386.95,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,417,EUGENE,OR,,,USA,Live,OCEANSIDE,CA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,1641.5,1784.24,1286.57,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,418,EUGENE,OR,,,USA,Live,SAN LEANDRO,CA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,1393.84,1515.04,1232.55,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,419,EUGENE,OR,,,USA,Live,VANCOUVER,WA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,645,708.79,646.25,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,420,STUTTGART,AR,,,USA,Live,ATLANTA,GA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,1384.15,1504.51,1241.1,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,421,STUTTGART,AR,,,USA,Live,DENVER,CO,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,3053.22,3318.72,2785.54,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,422,STUTTGART,AR,,,USA,Live,HOUSTON,TX,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,1129.84,1228.09,973.69,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,423,STUTTGART,AR,,,USA,Live,OCEANSIDE,CA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,3575,3885.87,2960.49,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,424,STUTTGART,AR,,,USA,Live,SAN LEANDRO,CA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,3975,4320.65,3265.95,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,425,STUTTGART,AR,,,USA,Live,SHAKOPEE,MN,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,1943.81,2112.84,1633.19,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,426,STUTTGART,AR,,,USA,Live,VANCOUVER,WA,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,5800,6304.35,5104.43,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,427,STUTTGART,AR,,,USA,Live,WEST WARWICK,RI,,,USA,Live,FALSE,,Van,FTL,Point to Point,FALSE,FALSE,,,,3607.74,3921.46,3191.12,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,428,PROSSER,WA,,,USA,Live,NORTH MANKATO,MN,,,USA,Live,FALSE,,Reefer,FTL,Point to Point,FALSE,FALSE,,,,4250,4722.22,3916.09,,No
2/3/2023,Brewers Supply Group,ZZBRSHMN,Brokerage,Brewers Supply Group 3-6 month RFP,1/1/2023,3/31/2023,RoF,429,SUNNYSIDE,WA,,,USA,Live,NORTH MANKATO,MN,,,USA,Live,FALSE,,Reefer,FTL,Point to Point,FALSE,FALSE,,,,4275,4750,3935.92,,No
2/3/2023,Exxon Chemicals,ZZEXSPTX,Brokerage,Exxon Chemicals Truckload RFP - 11/2022,1/9/2023,1/9/2024,PRIMARY,1005,BATON ROUGE,LA,70801,,USA,LIVE,GREER,SC,29650,,USA,Live,FALSE,688,VAN,FTL,Point to Point,FALSE,FALSE,,254,Annual,1557.24,1674.45,1275.41,1.85,No
2/3/2023,Exxon Chemicals,ZZEXSPTX,Brokerage,Exxon Chemicals Truckload RFP - 11/2022,1/9/2023,1/9/2024,PRIMARY,1026,BATON ROUGE,LA,70801,,USA,LIVE,SEABROOK,TX,77586,,USA,Live,FALSE,268,VAN,FTL,Point to Point,FALSE,FALSE,,103,Annual,630,724.14,568.7,2.12,Yes
2/3/2023,Exxon Chemicals,ZZEXSPTX,Brokerage,Exxon Chemicals Truckload RFP - 11/2022,1/9/2023,1/9/2024,BACKUP,1030,SEABROOK,TX,77586,,USA,LIVE,LA PORTE,TX,77571,,USA,Live,FALSE,8,VAN,FTL,Point to Point,FALSE,FALSE,,22.25,Annual,300,352.94,348.3,10,Yes
2/3/2023,Exxon Chemicals,ZZEXSPTX,Brokerage,Exxon Chemicals Truckload RFP - 11/2022,1/9/2023,1/9/2024,PRIMARY,1033,BATON ROUGE,LA,70801,,USA,LIVE,BROWNSVILLE,TX,78520,,USA,Live,FALSE,622,VAN,FTL,Point to Point,FALSE,FALSE,,85,Annual,1150,1263.74,902.98,1.45,No
2/3/2023,Exxon Chemicals,ZZEXSPTX,Brokerage,Exxon Chemicals Truckload RFP - 11/2022,1/9/2023,1/9/2024,PRIMARY,1053,BAYTOWN,TX,77520,,USA,LIVE,COTTONDALE,AL,35453,,USA,Live,FALSE,577,VAN,FTL,Point to Point,FALSE,FALSE,,49,Annual,1200,1304.35,969.69,1.68,No
2/3/2023,Exxon Chemicals,ZZEXSPTX,Brokerage,Exxon Chemicals Truckload RFP - 11/2022,1/9/2023,1/9/2024,PRIMARY,1056,BATON ROUGE,LA,70801,,USA,LIVE,MACON,GA,31201,,USA,Live,FALSE,548,VAN,FTL,Point to Point,FALSE,FALSE,,20,Annual,1180,1282.61,964.77,1.76,No
2/3/2023,Exxon Chemicals,ZZEXSPTX,Brokerage,Exxon Chemicals Truckload RFP - 11/2022,1/9/2023,1/9/2024,PRIMARY,1059,BAYTOWN,TX,77520,,USA,LIVE,BROWNSVILLE,TX,78520,,USA,Live,FALSE,377,VAN,FTL,Point to Point,FALSE,FALSE,,44,Annual,676.2,751.33,532.67,1.41,Yes
2/3/2023,Exxon Chemicals,ZZEXSPTX,Brokerage,Exxon Chemicals Truckload RFP - 11/2022,1/9/2023,1/9/2024,BACKUP,1071,BAYTOWN,TX,77520,,USA,LIVE,NEENAH,WI,54956,,USA,Live,FALSE,1228,VAN,FTL,Point to Point,FALSE,FALSE,,9,Annual,2500,2688.17,1975.93,1.61,No
2/3/2023,Exxon Chemicals,ZZEXSPTX,Brokerage,Exxon Chemicals Truckload RFP - 11/2022,1/9/2023,1/9/2024,PRIMARY,1077,BATON ROUGE,LA,70801,,USA,LIVE,GREENVILLE,IL,62246,,USA,Live,FALSE,677,VAN,FTL,Point to Point,FALSE,FALSE,,33,Annual,1310,1423.91,1031.25,1.52,No
2/3/2023,Exxon Chemicals,ZZEXSPTX,Brokerage,Exxon Chemicals Truckload RFP - 11/2022,1/9/2023,1/9/2024,BACKUP,1078,BAYTOWN,TX,77520,,USA,LIVE,PENNSAUKEN,NJ,8110,,USA,Live,FALSE,1499,VAN,FTL,Point to Point,FALSE,FALSE,,8.25,Annual,3200,3516.48,2647.06,1.77,No
2/3/2023,Exxon Chemicals,ZZEXSPTX,Brokerage,Exxon Chemicals Truckload RFP - 11/2022,1/9/2023,1/9/2024,PRIMARY,1079,LA PORTE,TX,77571,,USA,LIVE,SEABROOK,TX,77586,,USA,Live,FALSE,7,VAN,FTL,Point to Point,FALSE,FALSE,,32,Annual,300,352.94,348.88,10,Yes
2/3/2023,Exxon Chemicals,ZZEXSPTX,Brokerage,Exxon Chemicals Truckload RFP - 11/2022,1/9/2023,1/9/2024,PRIMARY,1091,BAYTOWN,TX,77520,,USA,LIVE,LOLITA,TX,77971,,USA,Live,FALSE,140,VAN,FTL,Point to Point,FALSE,FALSE,,29,Annual,580.5,645,563.8,4.03,Yes
2/3/2023,Exxon Chemicals,ZZEXSPTX,Brokerage,Exxon Chemicals Truckload RFP - 11/2022,1/9/2023,1/9/2024,PRIMARY,1111,BATON ROUGE,LA,70801,,USA,LIVE,MOBILE,AL,36601,,USA,Live,FALSE,203,VAN,FTL,Point to Point,FALSE,FALSE,,24,Annual,750,806.45,688.71,3.39,No
2/3/2023,Exxon Chemicals,ZZEXSPTX,Brokerage,Exxon Chemicals Truckload RFP - 11/2022,1/9/2023,1/9/2024,PRIMARY,1117,BATON ROUGE,LA,70801,,USA,LIVE,LA PORTE,TX,77571,,USA,Live,FALSE,259,VAN,FTL,Point to Point,FALSE,FALSE,,18,Annual,582.25,685,534.78,2.06,Yes
2/3/2023,Exxon Chemicals,ZZEXSPTX,Brokerage,Exxon Chemicals Truckload RFP - 11/2022,1/9/2023,1/9/2024,PRIMARY,1118,BATON ROUGE,LA,70801,,USA,LIVE,PLEASANT PRAIRIE,WI,53158,,USA,Live,FALSE,954,VAN,FTL,Point to Point,FALSE,FALSE,,23,Annual,1819.9,1978.15,1424.83,1.49,No
2/3/2023,Exxon Chemicals,ZZEXSPTX,Brokerage,Exxon Chemicals Truckload RFP - 11/2022,1/9/2023,1/9/2024,PRIMARY,1126,BATON ROUGE,LA,70801,,USA,LIVE,SENOIA,GA,30276,,USA,Live,FALSE,505,VAN,FTL,Point to Point,FALSE,FALSE,,21,Annual,1120,1244.44,951.54,1.88,No
2/3/2023,Exxon Chemicals,ZZEXSPTX,Brokerage,Exxon Chemicals Truckload RFP - 11/2022,1/9/2023,1/9/2024,PRIMARY,1139,BATON ROUGE,LA,70801,,USA,LIVE,ELDON,TX,77521,,USA,Live,FALSE,253,VAN,FTL,Point to Point,FALSE,FALSE,,19,Annual,629,714.77,568.03,2.25,Yes
2/3/2023,Exxon Chemicals,ZZEXSPTX,Brokerage,Exxon Chemicals Truckload RFP - 11/2022,1/9/2023,1/9/2024,BACKUP,1144,BAYTOWN,TX,77520,,USA,LIVE,MOUNTAIN TOP,PA,18707,,USA,Live,FALSE,1512,VAN,FTL,Point to Point,FALSE,FALSE,,4.75,Annual,3150,3423.91,2546.95,1.68,No
2/3/2023,Exxon Chemicals,ZZEXSPTX,Brokerage,Exxon Chemicals Truckload RFP - 11/2022,1/9/2023,1/9/2024,PRIMARY,1147,BATON ROUGE,LA,70801,,USA,LIVE,ROCK HILL,SC,29730,,USA,Live,FALSE,766,VAN,FTL,Point to Point,FALSE,FALSE,,18,Annual,1643.76,1786.7,1342.42,1.75,No
2/3/2023,Exxon Chemicals,ZZEXSPTX,Brokerage,Exxon Chemicals Truckload RFP - 11/2022,1/9/2023,1/9/2024,PRIMARY,1166,LA PORTE,TX,77571,,USA,LIVE,LOLITA,TX,77971,,USA,Live,FALSE,137,VAN,FTL,Point to Point,FALSE,FALSE,,15,Annual,580.5,645,565.54,4.13,Yes
2/3/2023,Exxon Chemicals,ZZEXSPTX,Brokerage,Exxon Chemicals Truckload RFP - 11/2022,1/9/2023,1/9/2024,BACKUP,1175,LA PORTE,TX,77571,,USA,LIVE,HOUSTON,TX,77001,,USA,Live,FALSE,45,VAN,FTL,Point to Point,FALSE,FALSE,,3.5,Annual,340,400,373.9,8.31,Yes
2/3/2023,Exxon Chemicals,ZZEXSPTX,Brokerage,Exxon Chemicals Truckload RFP - 11/2022,1/9/2023,1/9/2024,PRIMARY,1187,BATON ROUGE,LA,70801,,USA,LIVE,WAYNESVILLE,NC,28785,,USA,Live,FALSE,699,VAN,FTL,Point to Point,FALSE,FALSE,,13,Annual,1584.6,1722.39,1316.97,1.88,No
2/3/2023,Exxon Lubricants,ZZEXSPTX,Brokerage,Exxon Lubricants RFP,1/9/2023,1/9/2024,SECONDARY,180,PORT BARRE,LA,,,USA,LIVE,BROOKSHIRE,TX,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,26.5,Annual,731.14,812.38,659.26,2.5,No
2/3/2023,Exxon Lubricants,ZZEXSPTX,Brokerage,Exxon Lubricants RFP,1/9/2023,1/9/2024,BACKUP,209,PORT BARRE,LA,,,USA,LIVE,KANSAS CITY,KS,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,12.25,Annual,1775,1972.22,1552.88,2.15,No
2/3/2023,Exxon Lubricants,ZZEXSPTX,Brokerage,Exxon Lubricants RFP,1/9/2023,1/9/2024,BACKUP,213,PORT BARRE,LA,,,USA,LIVE,WACO,TX,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,12,Annual,960,1066.67,846.85,2.24,No
2/3/2023,Exxon Lubricants,ZZEXSPTX,Brokerage,Exxon Lubricants RFP,1/9/2023,1/9/2024,BACKUP,224,FARMINGTON,IL,,,USA,LIVE,CICERO,IL,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,10.75,Annual,659.72,717.08,617.9,3.62,No
2/3/2023,Exxon Lubricants,ZZEXSPTX,Brokerage,Exxon Lubricants RFP,1/9/2023,1/9/2024,BACKUP,232,VERNON,CA,,,USA,LIVE,SALIDA,CA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,10.5,Annual,1075.59,1195.1,1011.82,3.21,No
2/3/2023,Exxon Lubricants,ZZEXSPTX,Brokerage,Exxon Lubricants RFP,1/9/2023,1/9/2024,BACKUP,238,PORTLAND,OR,,,USA,LIVE,EVERETT,WA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,9.5,Annual,699.66,777.4,657.92,3.2,No
2/3/2023,Exxon Lubricants,ZZEXSPTX,Brokerage,Exxon Lubricants RFP,1/9/2023,1/9/2024,BACKUP,241,PORT BARRE,LA,,,USA,LIVE,LEBANON,TN,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,9,Annual,1530.52,1700.58,1325.9,2.06,No
2/3/2023,Exxon Lubricants,ZZEXSPTX,Brokerage,Exxon Lubricants RFP,1/9/2023,1/9/2024,SECONDARY,249,PORT BARRE,LA,,,USA,LIVE,DAYTON,TX,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,8.5,Annual,675,733.7,622.92,3.27,No
2/3/2023,Exxon Lubricants,ZZEXSPTX,Brokerage,Exxon Lubricants RFP,1/9/2023,1/9/2024,BACKUP,255,NEW BERLIN,WI,,,USA,LIVE,CICERO,IL,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,7.75,Annual,535,594.44,534.7,5.2,No
2/3/2023,Exxon Lubricants,ZZEXSPTX,Brokerage,Exxon Lubricants RFP,1/9/2023,1/9/2024,BACKUP,257,PORT BARRE,LA,,,USA,LIVE,WAVERLY,NE,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,7.75,Annual,2198.17,2442.41,1890.25,1.99,No
2/3/2023,Exxon Lubricants,ZZEXSPTX,Brokerage,Exxon Lubricants RFP,1/9/2023,1/9/2024,BACKUP,258,PORTLAND,OR,,,USA,LIVE,NAMPA,ID,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,7.75,Annual,1235,1342.39,1095.89,2.58,No
2/3/2023,Exxon Lubricants,ZZEXSPTX,Brokerage,Exxon Lubricants RFP,1/9/2023,1/9/2024,BACKUP,276,PORT BARRE,LA,,,USA,LIVE,DENVER,CO,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,6.75,Annual,2900,3222.22,2497.8,2,No
2/3/2023,Exxon Lubricants,ZZEXSPTX,Brokerage,Exxon Lubricants RFP,1/9/2023,1/9/2024,BACKUP,281,PORT BARRE,LA,,,USA,LIVE,LAKELAND,FL,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,6.5,Annual,2347.69,2551.83,2117.99,2.84,No
2/3/2023,Exxon Lubricants,ZZEXSPTX,Brokerage,Exxon Lubricants RFP,1/9/2023,1/9/2024,BACKUP,299,PORT BARRE,LA,,,USA,LIVE,MACON,GA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,5.75,Annual,1404.81,1560.9,1215.8,2.05,No
2/3/2023,Exxon Lubricants,ZZEXSPTX,Brokerage,Exxon Lubricants RFP,1/9/2023,1/9/2024,BACKUP,353,PORT BARRE,LA,,,USA,LIVE,HOUSTON,TX,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,4,Annual,715,777.17,646.67,2.88,No
2/3/2023,Exxon Lubricants,ZZEXSPTX,Brokerage,Exxon Lubricants RFP,1/9/2023,1/9/2024,BACKUP,354,PORT BARRE,LA,,,USA,LIVE,OMAHA,NE,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,4,Annual,2051.93,2279.92,1738.2,1.87,No
2/3/2023,Exxon Lubricants,ZZEXSPTX,Brokerage,Exxon Lubricants RFP,1/9/2023,1/9/2024,BACKUP,364,PORT BARRE,LA,,,USA,LIVE,COPPELL,TX,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,3.75,Annual,963.8,1070.89,844.69,2.17,No
2/3/2023,Exxon Lubricants,ZZEXSPTX,Brokerage,Exxon Lubricants RFP,1/9/2023,1/9/2024,BACKUP,366,PORT BARRE,LA,,,USA,LIVE,WEST PALM BEACH,FL,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,3.75,Annual,2584.95,2809.73,2290.05,2.56,No
2/3/2023,Exxon Lubricants,ZZEXSPTX,Brokerage,Exxon Lubricants RFP,1/9/2023,1/9/2024,BACKUP,380,PORT BARRE,LA,,,USA,LIVE,MIAMI,FL,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,3.5,Annual,2770.2,3011.09,2453.13,2.56,No
2/3/2023,Exxon Lubricants,ZZEXSPTX,Brokerage,Exxon Lubricants RFP,1/9/2023,1/9/2024,BACKUP,382,PORT BARRE,LA,,,USA,LIVE,TAMPA,FL,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,3.5,Annual,2356.94,2534.34,2103.4,2.84,No
2/3/2023,Exxon Lubricants,ZZEXSPTX,Brokerage,Exxon Lubricants RFP,1/9/2023,1/9/2024,BACKUP,388,BAYTOWN,TX,,,USA,LIVE,HARVEY,LA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,3,Annual,1103.87,1226.52,1036.86,3.18,No
2/3/2023,Exxon Lubricants,ZZEXSPTX,Brokerage,Exxon Lubricants RFP,1/9/2023,1/9/2024,BACKUP,394,PORT BARRE,LA,,,USA,LIVE,DALLAS,TX,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,3,Annual,917.44,1019.38,798.4,2.1,No
2/3/2023,Exxon Lubricants,ZZEXSPTX,Brokerage,Exxon Lubricants RFP,1/9/2023,1/9/2024,BACKUP,395,PORT BARRE,LA,,,USA,LIVE,LAREDO,TX,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,3,Annual,1165,1266.3,955.42,1.79,No
2/3/2023,Sovena Group,ZZSORONY,Brokerage,Sovena Group Pricing 2023,1/16/2023,6/30/2023,RoF,1,Rome,NY,,,USA,LIVE,ALBERTVILLE,AL,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,2215,2461.11,1824.18,,No
2/3/2023,Sovena Group,ZZSORONY,Brokerage,Sovena Group Pricing 2023,1/16/2023,6/30/2023,RoF,2,Rome,NY,,,USA,LIVE,ANNISTON,AL,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,2225,2472.22,1820.8,,No
2/3/2023,Sovena Group,ZZSORONY,Brokerage,Sovena Group Pricing 2023,1/16/2023,6/30/2023,RoF,3,Rome,NY,,,USA,LIVE,BIRMINGHAM,AL,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,2325,2583.33,1898.52,,No
2/3/2023,Sovena Group,ZZSORONY,Brokerage,Sovena Group Pricing 2023,1/16/2023,6/30/2023,RoF,4,Rome,NY,,,USA,LIVE,CULLMAN,AL,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,2225,2472.22,1819.54,,No
2/3/2023,Sovena Group,ZZSORONY,Brokerage,Sovena Group Pricing 2023,1/16/2023,6/30/2023,RoF,5,Rome,NY,,,USA,LIVE,LOXLEY,AL,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,2750,3055.56,2218.92,,No
2/3/2023,Sovena Group,ZZSORONY,Brokerage,Sovena Group Pricing 2023,1/16/2023,6/30/2023,RoF,6,Rome,NY,,,USA,LIVE,MONTGOMERY,AL,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,2600,2888.89,2152.42,,No
2/3/2023,Sovena Group,ZZSORONY,Brokerage,Sovena Group Pricing 2023,1/16/2023,6/30/2023,RoF,7,Rome,NY,,,USA,LIVE,BENTONVILLE,AR,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,2750,3055.56,2258.61,,No
2/3/2023,Sovena Group,ZZSORONY,Brokerage,Sovena Group Pricing 2023,1/16/2023,6/30/2023,RoF,8,Rome,NY,,,USA,LIVE,JONESBORO,AR,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,2428.71,2698.57,1999.9,,No
2/3/2023,Sovena Group,ZZSORONY,Brokerage,Sovena Group Pricing 2023,1/16/2023,6/30/2023,RoF,9,Rome,NY,,,USA,LIVE,NORTH LITTLE ROCK,AR,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,2475,2750,1970.69,,No
2/3/2023,Sovena Group,ZZSORONY,Brokerage,Sovena Group Pricing 2023,1/16/2023,6/30/2023,RoF,10,Rome,NY,,,USA,LIVE,SEARCY,AR,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,2375,2638.89,1887.93,,No
2/3/2023,Sovena Group,ZZSORONY,Brokerage,Sovena Group Pricing 2023,1/16/2023,6/30/2023,RoF,11,Rome,NY,,,USA,LIVE,BUCKEYE,AZ,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,4700,5108.7,3593.55,,No
2/3/2023,Sovena Group,ZZSORONY,Brokerage,Sovena Group Pricing 2023,1/16/2023,6/30/2023,RoF,12,Rome,NY,,,USA,LIVE,PHOENIX,AZ,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,4575,4972.83,3438.78,,No
2/3/2023,Sovena Group,ZZSORONY,Brokerage,Sovena Group Pricing 2023,1/16/2023,6/30/2023,RoF,13,Rome,NY,,,USA,LIVE,PHOENIX,AZ,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,4575,4972.83,3438.78,,No
2/3/2023,Sovena Group,ZZSORONY,Brokerage,Sovena Group Pricing 2023,1/16/2023,6/30/2023,RoF,14,Rome,NY,,,USA,LIVE,PHOENIX,AZ,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,4575,4972.83,3438.78,,No
2/3/2023,Sovena Group,ZZSORONY,Brokerage,Sovena Group Pricing 2023,1/16/2023,6/30/2023,RoF,15,Rome,NY,,,USA,LIVE,PHOENIX,AZ,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,4575,4972.83,3438.78,,No
2/3/2023,Sovena Group,ZZSORONY,Brokerage,Sovena Group Pricing 2023,1/16/2023,6/30/2023,RoF,16,Rome,NY,,,USA,LIVE,TOLLENSON,AZ,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,4650,5054.35,3517.15,,No
2/3/2023,Sovena Group,ZZSORONY,Brokerage,Sovena Group Pricing 2023,1/16/2023,6/30/2023,RoF,17,Rome,NY,,,USA,LIVE,TUCSON,AZ,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,4350,4728.26,3245.87,,No
2/3/2023,Sovena Group,ZZSORONY,Brokerage,Sovena Group Pricing 2023,1/16/2023,6/30/2023,RoF,19,Rome,NY,,,USA,LIVE,APPLE VALLEY,CA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,4750,5163.04,3492.91,,No
2/3/2023,Sovena Group,ZZSORONY,Brokerage,Sovena Group Pricing 2023,1/16/2023,6/30/2023,RoF,20,Rome,NY,,,USA,LIVE,BELL,CA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,4825,5244.57,3526.56,,No
2/3/2023,Sovena Group,ZZSORONY,Brokerage,Sovena Group Pricing 2023,1/16/2023,6/30/2023,RoF,21,Rome,NY,,,USA,LIVE,BRISBANE,CA,,,USA,Live,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,5700,6195.65,4403.93,,No
